A.1	求出$c$的值,使得理性函数$f(x) = \frac{x^2 + x + c}{x^2 + 2x + c}$的范围不包含$[-1, -\frac{1}{3}]$	我很舒服当被要求计算一个理性函数的范围时,但是我们如何做反转呢?我遇到了这个问题.如果$$f(x)= \frac{x^2 + x + c}{x^2 + 2x + c}$$,那么找到$c$的值,而$f(x)$的范围没有$[-1, -\frac{1}{3}]$.	functions
A.288	交替的和系列转换	我们知道$\sum (-1)^n/n$系列相近,而且显然所有其他交替和系列,其中标志每两或多个术语都会变化,如$$\left(1+\frac{1}{2}+\frac{1}{3}\right)-\left(\frac{1}{4}+\frac{1}{5}+\frac{1}{6}\right)+\left(\frac{1}{7}+\frac{1}{8}+\frac{1}{9}\right)-\cdots$$必须相近.我在这里问的是,下面的系列也会相近吗?$$\sum\frac{\textrm{sgn}(\sin(n))}{n}\quad\textrm{or}\quad\sum\frac{\sin(n)}{n|\sin(n)|}$$宽松地说,标志每一个$\pi$术语都会变化.如果它不相近,我会感到惊.Wolfram Mathematica,经过几分钟的计算,得出了系列的分歧,但我不能相信它.我的第一个方法 (假设系列相近) 是如果我们把相同的标志捆绑在一起,如上面的例子,每个捆绑都必须有三或四个术语,并且由于所有捆绑的前三个术语都会构成一个更小的交替系列,所以我打算和剩下的四个交替术语交替,但它们没有得到一个更小的交替方式,所以我猜我在这个周期中使用了分数. $\sum (-1)^n/n$5, $\sum (-1)^n/n$5, $\sum (-1)^n/n$5, $\sum (-1)^n/n$5, $\sum (-1)^n/n$8, $\sum (-1)^n/n$5, $\sum (-1)^n/n$5, $\sum (-1)^n/n$5, $\sum (-1)^n/n$8, $\sum (-1)^n/n$5, $\sum (-1)^n/n$6, $\sum (-1)^n/n$6, $\sum (-1)^n/n$6, $\sum (-1)^n/n$6, $\sum (-1)^n/n$6, $\sum (-1)^n/n$6, $\sum (-1)^n/n$6, $\sum (-1)^n/n$6, $\sum (-1)^n/n$6, $\sum (-1)^n/n$6, $\sum (-1)^n/n$6, $\sum (-1)^n/n$6, $\sum (-1)^n/n$6, $\sum (-1)^n/n$6, $\sum (-1)^n/n$6, $\sum (-1)^n/n$6, $\sum (-1)^n/n$6, $\sum (-1)^n/n$6, $\sum (-1)^n/n$6, $\sum (-1)^n/n$Z16, $\sum (-1)^n/n$6, $\sum (-1)^n/n$6, $\sum (-1)^n/n$Z16, $\sum (-1)^n/n$Z16, $\sum (-1)^n/n$Z1Z16, $\sum (-1)^n/n$Z1Z16, $\sum (-1)^n/n$Z1Z16, $\sum (-1)^n/n$Z1Z1Z1Z16, $\sum (-1)^n/n$Z1Z1Z1Z1Z16, $\sum (-1)^n/n$Z1Z1Z1Z1Z16, $\sum (-1)^n/n$Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z1Z	sequences-and-series
A.289	找到$x^n+y^n+z^n$一般解决方案	如果我们知道$$x+y+z=1$$$$x^2+y^2+z^2=2$$$$x^3+y^3+z^3=3$$ 是否可以计算$a_n=x^n+y^n+z^n$的一般解决方案?我知道$a_5=6$但方法是算法而不是实际解决方案.	sequences-and-series
A.290	证明$7\times11^{2n+1}-3^{4n-1}$可被$10$分割的最佳方法	我被要求通过诱导证明$7\times11^{2n+1}-3^{4n-1}$是可分为$10$.我想知道是否有更直接的方法,例如因子化为$10$.如果一个表达式是可分为$10$,这是否意味着我可以因子化为$10$?	sequences-and-series,elementary-number-theory,divisibility
A.291	偶数的平方的$n$部分产物的总和是不同的,但对奇数来说,它们在这个系列中相汇.	所以我有两个系列:$$\sum_{n=1}^\infty \frac{\prod_{k=1}^n(2k)^2}{(2n+2)!}$$$$\sum_{n=0}^\infty \frac{\prod_{k=0}^n(2k+1)^2}{(2n+3)!}$$我找到了$n$的部分产品:$$\prod_{k=1}^n(2k)^2=4^n(n!)^2$$$$\prod_{k=0}^n (2k+1)^2=\frac{((2n+1)!)^2}{4^n(n!)^2}$$所以把这些产品放回我的系列中,它们变成了以下:$$\sum_{n=1}^\infty \frac{\prod_{k=1}^n(2k)^2}{(2n+2)!}=\sum_{n=1}^\infty\frac{4^n(n!)^2}{(2n+2)!}$$现在这分离了,正如限制测试测试预期的.但是当我看我的其他系列:$$\sum_{n=0}^\infty \frac{\prod_{k=0}^n(2k+1)^2}{(2n+3)!}=\sum_{n=0}^\infty\frac{( (2n+1)!)^2}{4^n(n!)^2(2n+3)!}$$通过限制测试可能分离或可能不分离,比较测试是不确定的.因为我不确定要使用什么比较测试,我把它扔到wolfram alpha,它告诉我它相近,这是困惑的,因为我们写出了这两个系列非常相似:$$\sum_{n=1}^\infty \frac{\prod_{k=1}^n(2k)^2}{(2n+2)!}=\frac{2^2}{4!}+\frac{2^24^2}{6!}+\frac{2^24^26^2}{8!}\cdot\cdot\cdot\cdot$$ nth$$\sum_{n=0}^\infty \frac{\prod_{k=0}^n(2k+1)^2}{(2n+3)!}=\frac{1^2}{3!}+\frac{1^23^2}{5!}+\frac{1^23^25^2}{7!}+\cdot\cdot\cdot$$它们都有数值的产量/odd整数正方在错误的变量器中,并且都超出了一个事实,比 Q3大两个,所以我不确定为什么一个是分离,或者这是因为我在wolfram上缺失了一些东西.	sequences-and-series,factorial,products
A.292	找出序列$ \frac{x^n}{n^k}$的限值为$n \to \infty$对于$ x > $0和$k = 1, 2,\cdots$的所有值	我试图使用比率法来解决这个问题,以及$(n+1)^k \geq 1 + nk$的事实,我还没有得到答案.	sequences-and-series,limits,analysis,exponentiation,ratio
A.293	总结$\sum_{j=2}^{n-1}j^2$属性	我知道我可以做这个$\sum_{j=1}^{n-1}j^2 - \sum_{j=1}^{1}j^2$吗?这将等于$\frac{j(j+1)(2j+1)}{6} - j^2$还是我错过了一些$n-1$的属性?如果是,哪些?	sequences-and-series,summation
A.294	为什么没有超高同性?	我在标题中寻找一个参考来回答这个问题.让我尝试稍微澄清我的意思:如果一个单个子$\mathscr F$具有$\mathscr G^\bullet$分辨率,不一定是注射物体,那么$\mathscr F$的通常的同质学与$\mathscr G^\bullet$的超同质学相似:$$ H^i(X, \mathscr F) \cong \mathbb H^i(X,\mathscr G^\bullet). $$现在,如果一个人从一个子 $\mathscr F^\bullet$的复杂和其"分辨"的复杂,即一个复杂 $(\mathscr G^\bullet)^\bullet$的复杂,那么一个人应该触及一个概念,可以称之为超超超同质学.然而,我从来没有听说过它的存在,我很确定它不会给你任何新的东西,一旦你在衍生类别工作.我只是发现自己不能确定为什么这是一个案例.有任何想法?	sheaf-cohomology,derived-categories
A.295	帮助计算系列	我需要帮助了解如何解决这个任务,因为我现在有点迷失.使用功率系列$$f(x)=\frac{1}{1-x}$$来决定数组的数组.	summation,power-series
A.296	对于"$e^x$"的泰勒系列来说,我有些困惑.	我们知道$$ e^x=\sum_{n=0}^{\infty}\frac{x^n}{n!},x\in \mathbb R, $$可以写成$$ e^x=\frac {x^0}{0!}+\frac {x^1}{1!}+\frac {x^2}{2!}+\cdots, $$,但$0^0$不清楚.	taylor-expansion,exponential-function
A.297	难题	我对我有所作业问题感到困惑,我不知道从哪里开始.我需要证明这一点.我可以从哪里开始的任何想法. 声明是找到满足$\phi(n)=320$的全部整数n,其中$\phi$是Euler的 Phi函数.	totient-function
A.298	迪拉克角函数的变量转换	我正在努力理解 Dirac 角函数的变量变化.具体来说,一个变化如下类型,$$\delta(a\chi(z)-b) \rightarrow \delta(z-c)$$ 这里,$a, b$ 和 $c$ 是恒定.$\chi(z)$ 和 $z$ 之间的具体关系是,$$\chi(z)=\int{\frac{1}{H(z)}dz}$$ 在 $H(z)$ 是 $z$ 的非零,正和流变化的函数.在我的物理问题背景下,为了利益的受众,$H(z)$ 是宇宙的哈勃参数,而 $\chi(z)$ 是移动距离, $z$ 是过去任何时间的红转移.所以,让我补充我已经做了这样:我首先定义了 Dirac 角函数在单元链的形式中一个单元级函数 $\Theta (a\chi(z)-b)$as, $$\frac{d}{d(a\chi(z))}\Theta(a\chi(z)-b)=\delta(a\chi(z)-b)$$ 然后将这个单元的形式转换为 z 则,请用 $$\delta(a\chi(z)-b) \rightarrow \delta(z-c)$$0 写一个整体式,然后使用这个函数,也可以用 $$\delta(a\chi(z)-b) \rightarrow \delta(z-c)$$1 代替这个函数.	transformation,dirac-delta,change-of-variable
A.299	证明$\cos \frac{\pi}5-\cos \frac{2 \pi}5=\frac12$但没有找到$\cos \frac{ \pi}5$	我可以找到$\cos \left(\frac{ \pi}{5}\right)$的值,但没有办法证明等式,没有找到它?我试图寻找代数和几何方法,但找不到任何东西	trigonometry,proof-writing,alternative-proof
A.300	均连续还是不?	所以我应该找出$$f(x)=\frac{1}{1+\ln^2 x}$$是否在$I=(0,\infty)$上是均的连续.所以我一直在思考.我可以说$f$在$[0,1]$上是均的连续,因此在这里是均的连续吗?或者这是否有效,因为$\ln$不是定义在$x=0$上?然后说衍生品是限于$[1,\infty]$?	uniform-continuity
A.301	矩阵规范1规范2规范和QZ规范1规范之间的不平等	假设$A$是$m\times n$矩阵.然后证明,$\begin{equation*} \|A\|_2\leq \sqrt{\|A\|_1 \|A\|_{\infty}} \end{equation*}$我已经证明了以下关系:$\begin{align*} \frac{1}{\sqrt{n}}\|A\|_{\infty}\leq \|A\|_2\leq\sqrt{m}\|A\|_{\infty}\\ \frac{1}{\sqrt{m}}\|A\|_{1}\leq \|A\|_2\leq\sqrt{n}\|A\|_{1} \end{align*}$我也觉得某种程度上,Holder的不平等对于特殊情况下$p=1$和$q=\infty$可能是有用的.但我无法证明.编辑:我希望有一个证明不使用$\|A\|_2=\sqrt{\rho(A^TA)}$的信息.	linear-algebra,matrices,inequality,norm,holder-inequality
A.302	复杂数的$n$根	我对以下问题感到困惑.在$w=se^{i{\phi}}$中,$s\ge 0$和$\phi \in \mathbb{R}$在$\mathbb{C}$中解决了$z^n=w$方程,$n$是自然数.现在我的方法是简单地取出$n$的根,给出$$z=\sqrt[n]{s}e^{\frac{i\varphi}{n}}$$的根.然而,这似乎是这个问题要求我们证明$n$的根存在.我可以假设复杂数量的$n$的根已经存在吗?此外,我是否正确地说,上面只有一种解决方案?	real-analysis,calculus,complex-analysis,analysis
A.303	维度2的非调动性 Lie 代数数	理论- 迄今为止,二维度的唯一非调换性李代数是,以基数$x , y$和括号为由$[x,y] = x$确定.我理解,$K$领域上的二维度2的向量空间都是相对的.所以在一个$K$领域中的二维度2的谎言代数是由可能的二线性操作数量决定的.	lie-algebras,noncommutative-algebra
A.304	基本证明,一个非导向的实维 $2$ 型号不允许一个近复杂的结构.	没有一个简单的证据表明一个不导向的真实表面$X$不承认一个近复杂的结构?我知道的证据是观察到一个真实表面$X$上的任何近复杂的结构一定满足了纽兰德-尼伦堡定理的$$[T_X^{0,1}, T_X^{0,1}] \subset T_X^{0,1}$$整合性条件,因为$T_X^{0,1}$是一个$1$维的复杂向量束,而括号$[-,-]$正在交替,即它在$T_X^{0,1}$上消失.所以通过纽兰德-尼伦堡定理,$X$承认一个复杂的结构,复杂的多元件必须是导向性的.然而,纽兰德-尼伦堡定理是一个深层的定理,并感觉到有点过度.我也真的不理解为什么不能有一个近复杂的结构.有更基本的证据可以说服自己吗?	algebraic-geometry,reference-request,complex-geometry
A.305	如何计算$\lim\limits_{N\to\infty}\left\lfloor\sum\limits_{r=1}^N\frac{1}{2^r}\right\rfloor$的地板函数值	现在,我们可以说是 $\lim\limits_{N\to\infty}\left\lfloor\sum\limits_{r=1}^N\frac{1}{2^r}\right\rfloor$ 的地板函数值,这是 $1$ 或是 $0$?我使用的公式是无限总结系列的,这是 $\frac{a}{1-r}$ 但我不知道如何弄清楚上面表达式的地板值是什么.	summation
A.306	关于尤勒·马什罗尼常数的非理性	我看到一个扩展的尤勒·马什罗尼常数在Meissel·默顿的常数的术语中作为一个结果.$$ B = \gamma + \sum_p \left\{ \log\left( 1 - \frac 1p\right) + \frac 1p\right\}$$这是扩展.现在我不明白为什么很难证明尤勒·马什罗尼常数的不合理性.既然我们有无限的许多素数,上方方方程中的所有素数的总和,如果相近的必须是不合理的,那么为什么它不被视为不合理性的证明?	irrational-numbers,euler-mascheroni-constant
A.307	卡迈克尔函数和最大的乘法序列模块 n	根据定义,卡迈克尔函数将$a $正整数$n$映射到最小正整数$t$这样$a^t\equiv1\pmod n$为所有整数$a$和$\gcd(a,n)=1$. 它被标记为$\lambda(n)$.卡迈克尔函数的维基百科页面指出$\lambda(n)=\max\{\operatorname{ord}_n(a):\gcd(a,n)=1\}$.我的问题是:为什么这是真的?换句话说,为什么总是存在一个整数$x$与$n$的共数?	elementary-number-theory,carmichael-function
A.308	瑞曼对zeta函数的定义	在我在了解里曼对zeta函数的定义时困难,我需要在此做一个简要的概述,然后我可以回答我的问题.在他的1859年论文中,里曼取出了$\mbox{Re}(s)\gt 1$的 integral表示$$\zeta(s)=\sum_{n=1}^\infty\frac{1}{n^s}=\frac{1}{\Gamma(s)}\int_0^\infty \frac{x^{s-1}}{e^x-1}dx$$,然后修改了 integral,以定义一个函数,该函数是定义的,除了$s$的复杂值,除了$s=1$的简单的杆.该扩展由$$\zeta(s)=\frac{\Gamma(1-s)}{2\pi i}\int_C \frac{(-z)^s}{e^z-1}\frac{dz}{z}$$给出,其中$C$是"汉克尔轮",即从$+\infty $起行驶的路径在 $x$轴上小距离 $\epsilon$轴上,循环在原始点上一次,以小径径 $$\zeta(s)=\sum_{n=1}^\infty\frac{1}{n^s}=\frac{1}{\Gamma(s)}\int_0^\infty \frac{x^{s-1}}{e^x-1}dx$$0的反向,并结束在 $$\zeta(s)=\sum_{n=1}^\infty\frac{1}{n^s}=\frac{1}{\Gamma(s)}\int_0^\infty \frac{x^{s-1}}{e^x-1}dx$$1沿着 $\epsilon$的复杂点.我们可以通过将$$\zeta(s)=\sum_{n=1}^\infty\frac{1}{n^s}=\frac{1}{\Gamma(s)}\int_0^\infty \frac{x^{s-1}}{e^x-1}dx$$和 $$\zeta(s)=\sum_{n=1}^\infty\frac{1}{n^s}=\frac{1}{\Gamma(s)}\int_0^\infty \frac{x^{s-1}}{e^x-1}dx$$的复杂点作为一个正值的变化,并确定 $$\zeta(s)=\sum_{n=1}^\infty\frac{1}{n^s}=\frac{1}{\Gamma(s)}\int_0^\infty \frac{x^{s-1}}{e^x-1}dx$$的复杂点,但我们不能清楚地理解 $$\zeta(s)=\sum_{n=1}^\infty\frac{1}{n^s}=\frac{1}{\Gamma(s)}\int_0^\infty \frac{x^{s-1}}{e^x-1}dx$$的完整值,因为 $$\zeta(s)=\sum_{n=1}^\infty\frac{1}{n^s}=\frac{1}{\Gamma(s)}\int_0^\infty \frac{x^{s-1}}{e^x-1}dx$$和 $$\zeta(s)=\sum_{n=1}^\infty\frac{1}{n^s}=\frac{1}{\Gamma(s)}\int_0^\infty \frac{x^{s-1}}{e^x-1}dx$$的完整值在 $$\zeta(s)=\sum_{n=1}^\infty\frac{1}{n^s}=\frac{1}{\Gamma(s)}\int_0^\infty \frac{x^{s-1}}{e^x-1}dx$$的完整点上,但我们不能清楚地理解 $$\zeta(s)=\sum_{n=1}^\infty\frac{1}{n^s}=\frac{1}{\Gamma(s)}\int_0^\infty \frac{x^{s-1}}{e^x-1}dx$$和 $$\zeta(s)=\sum_{n=1}^\infty\frac{1}{n^s}=\frac{1}{\Gamma(s)}\int_0^\infty \frac{x^{s-1}}{e^x-1}dx$$的完整值,因为 $$\zeta(s)=\sum_{n=1}^\infty\frac{1}{n^s}=\frac{1}{\Gamma(s)}\int_0^\infty \frac{x^{s-1}}{e^x-1}dx$$的完整值在 $$\zeta(s)=\sum_{n=1}^\infty\frac{1}{n^s}=\frac{1}{\Gamma(s)}\int_0^\infty \frac{x^{s-1}}{e^x-1}dx$$的完整点上,但我们不能清楚地理解 $$\zeta(s)=\sum_{n=1}^\infty\frac{1}{n^s}=\frac{1}{\Gamma(s)}\int_0^\infty \frac{x^{s-1}}{e^x-1}dx$$的完整值,因为 $$\zeta(s)=\sum_{n=1}^\infty\frac{1}{n^s}=\frac{1	contour-integration,riemann-zeta
A.309	边形的方程的解决方案数	我有一个问题,关于一个有限的方程的解决方案数量$\mathbb{F}_p$.首先,考虑方程$x^3=a$对$\mathbb{F}_p$,$p$是这样的素数.我目前阅读的书说,这个方程在$\mathbb{F}_p$中对每一个$a\in \mathbb{F}_p$都有一个解决方案,因为$\gcd(3,p-1)=1$,但这本书没有证明这一点.不幸的是,这不够说服我.有没有令人信服的基本直接证据证明这是为什么是真的?	number-theory,elementary-number-theory,finite-fields
A.310	找到$\frac{4}{x}+\frac{10}{y}=1$的正整数解决方案	找出正数的解决方案:$\frac{4}{x} + \frac{10}{y} = 1$ 我手动计算了解决方案,但这是一个非常繁的过程.有没有更好的方法来做到这一点?	elementary-number-theory,solution-verification
A.311	考虑到函数$f(x)=\frac{9^{x}}{9^x+3}$,$f(\frac{1}{27})+ f(\frac{2}{27}) + f(\frac{3}{27})+ ...+ f(\frac{26}{27})$是什么?	在我在阅读过去的奥运会数学论文时,我发现这个问题没有任何解释.这里是问题:考虑到函数$f(x)=\frac{9^{x}}{9^x+3}$,是什么$f(\frac{1}{27})+ f(\frac{2}{27}) + f(\frac{3}{27})+ ...+ f(\frac{26}{27})$?答案是13.我采取了一个非常糟糕的方法,并将$\frac{9^{x}}{9^x+3}$转换为$1+\frac{9^{x}}{3}$,然后我注意到这是错误的.我还意外地乘以$9^{\frac{1}{27}}$和$9^{\frac{2}{27}}$,$9^{\frac{2}{27}}$和$9^{\frac{3}{27}}$,等等,然后才意识到函数被添加而不是乘以.我怀疑有什么$\frac{n}{27}$的功率,因为9是27的乘法.然而,我完全不确定.有没有什么法律告诉我如何解决这个问题吗?因为这是一个数学奥运会问题,可能有五分钟的时间限制来做这个问题.这意味着我可能不会有时间用一个适合的在线计算器和计算器来做快速的数学计算,或者在第十级级级,最可能给我一个快速的解决方案.	functions,contest-math,power-series,fractions
A.312	证明$\left\lfloor \frac{\left\lfloor a/b \right\rfloor}{c} \right\rfloor=\left\lfloor\frac{a}{bc}\right\rfloor$为正整数$a$,$b$,$c$	如何证明下列?$$\left\lfloor \frac{\left\lfloor \dfrac{a}{b} \right\rfloor}{c} \right\rfloor = \left\lfloor \frac{a}{bc} \right\rfloor$$对$a,b,c \in \mathbb{Z}^+$我不知道我是否做错了什么,但我不能证明它,尽管我很确定这是真的.显然,因为代数概念并没有意识到我们将变量限制在正整数,并且考虑到我的假设,等式不一定适用于非整数,需要一个非代数问题的元素解决问题,即改变表达,因为我们知道该条件,然后允许代数操纵表明等式是确定的.	elementary-number-theory,proof-writing,ceiling-and-floor-functions
A.313	让$a,b\in G$,一个有限的阿贝尔群和$|a|=r, |b|=s$与$\gcd(r,s)=1$证明$|ab|=rs$.	让$a,b\in G$一个有限的阿贝尔群和$|a|=r, |b|=s$与$\gcd(r,s)=1$证明.证明$|ab|=rs$.我的尝试:让$|ab|=n$.因为$G$是阿贝尔,$(ab)^n=a^nb^n=1$.因此$r\mid n$和$s\mid n$.与$\gcd(r,s)=1$一起,这意味着$a,b\in G$0.这就是我卡在的地方;需要显示$a,b\in G$1.如何继续进行?编辑:我提出了一个解决方案,这是一个与提示中提供的方法有点不同.这是这样的:因为$G$是阿贝尔,$a,b\in G$2.但$\gcd(r,s)=1$,$a,b\in G$3是数理论中的基本结果.因此$a,b\in G$4.与$a,b\in G$0一起,我们有$a,b\in G$5,这是我们想证明的.	group-theory,finite-groups,abelian-groups
A.314	在希尔伯特空间中,一个序列的闭合跨度.	假设你有一个希尔伯特空间中的正规基数$\{e_n\}$. 这种条件足以证明$\{x_n\}$的闭 span是$H$吗?我试图证明这一点没有带来任何有希望的结果.我试图证明$x_n$的唯一垂直向量是$0$.我不确定我可以继续.有没有人知道如何接近这个?谢谢.	functional-analysis,hilbert-spaces
A.315	逆向诱导 (练习2.2.6) 分析1由Terence Tao	我是新人对分析的研究,我决定从特伦斯的书开始我的努力.我想展示我对反向引入的"证据",因为我有点难以理解这一点.我现在想证明我的证据是正确的,或者有错误,因为如果有,$a $不能推断这一点.任何反都很值得.让$n$是自然数,让$P(m)$是自然数的属性,这样每当$P(m\text{++})$是正确的,那么$P(m)$也是正确的.假设$P(n)$也是正确的.证明$P(m)$对所有自然数 $m ≤ n$都是正确的.这是称为反向引入的原则. (提示:引入变量 $n$.) 首先我想证明Q3是正确的:Q78.$a $是正确的:$a $是正确的:$n$是正确的:$n$是正确的:$n$是正确的:$n$是正确的:$n$是正确的:$n$是正确的:$n$是正确的:$n$是正确的:$n$是正确的:$n$是正确的:$n$是正确的:Q2是正确的:$n$是正确的:Q2是正确的:Q2是正确的:Q2是正确的:Q2是正确的:Q2是正确的:Q2是正确的:Q2是正确的:Q2是正确的:Q2是正确的:Q是正确的:Q2是正确的:Q是正确的:Q2是正确的:Q是正确的:Q是正确是:Q2是正确是是是是是是是是是正确的:Q是是是是是正确的:Q2是是是是是是是是是正确的,是正确是是是是是是正确是是是是是是是是是是是是是是是是是正确的,是是是是是是是是是是是是是是是是是是是是是是正确的,是是是是是是是是是是是是是是是是是,是是是是是是是是正确的,是是是是是是是是是是是是是是是是是是是是是是,是是是是是是是是是是是是是是是是是是是是,是是是是是是是是是是是是是,是是是是是是是是是是是是,是是是是是是是是是是是是是是是,是是是是是是是是是是是是是是是,是是是是是,是是是是是是是,是是是是是是是是是是是是是是是是是是是是是是,是是是是是是是是是是的,是是是是是是是是是是是,是是是是是是是,是是是是,是是是是是是是是是是是是是是是是是是是,是是是是是的	real-analysis,solution-verification,induction
A.316	乘以偶数组的模块功率为2	我希望了解环 $\mathbb{Z}/2^m \mathbb{Z}$ 中的单位组的组结构,以正整数 $m$ 来计算.我预计此之前在MSE上已经回答过,但到目前为止,自动建议没有提升它.我理解的是:它是一个阿贝尔群,因此是周期性的群.	elementary-number-theory
A.317	子1	计算下列整体:$$\int \frac{1}{\left(x^2+1\right)^n}dx$$ 我得到了为$$n=1$$整体的值是$$\tan^{-1}x+C$$和$$n=2$$ $$x\left(\frac{1}{2\left(x^2+1\right)}+\frac{\tan \:^{-1}}{2x}\right)+C$$	integration
A.318	如何证明$e^{x} \geq \left(1+\frac{x}{n}\right)^{n}$与$n \geq 1$	如何证明$e^{x} \geq \left(1+\frac{x}{n}\right)^{n}$为$n \geq 1$?我只能通过诱导来证明自然数,但如何证明任何真正的$n \geq 1$?我们从基数案例$n=1$开始.我们有$e^x \geq 1+x$通过各种方法.	calculus
A.319	错误的论点是$\mathbb{R}$是可计的	我们假设$A$是实数组的所有可计子集的集合.我们知道$A$是部分排序的集合$(A, \subseteq)$.假设$$A_1 \subseteq A_2 \subseteq \ldots \subseteq A_n \subseteq A_{n+1} \subseteq \ldots$$是$A$中的链.我们可以证明$B=\bigcup_{n \in \Bbb{N}} A_n$是可计数的集合.对于每个自然数 $m$,我们有$A_m \subseteq B$.所以$B$是$A$的上限.这表明$A$中的每个链接根据Zorn的法有上限.$A$有最大元素$X$,我们知道$X$是可计数的集合.现在我们证明$X = \Bbb{R}$.如果$A$0,那么有一个$A$1这样的$A$2.让$A$3.很明显$A$4是真数的上限子集和Q15.这与$X$是矛盾.因此,$X = \Bbb{R}$和$A$6是一个可计数的元素.	elementary-set-theory,cardinals
A.320	逆三角形整体	所以我的整体是$$\int_{0}^{1}\frac{\sin^{-1}(x)}{x}$$ 为了避免混乱,让我重新写整体为$$\mathcal I = \int_0^1 \frac{\arcsin(x)}{x}$$ 我开始了一个三重替代,这就是让$x = \sin(t)$和$t = \arcsin(x)$ 这意味着$dx = \cos(t) dt$ 所以我们的整体成为$$\mathcal I = \int_0^{\frac{\pi}{2}} \frac{t}{\sin(t)} \cos(t) dt\tag{Bounds have changed}$$$$= \int_0^{\frac{\pi}{2}} t\space\cot(t) dt$$ 然后使用部分整合,$\space$$u = t$ $\ 含义 du = dt$$\int_{0}^{1}\frac{\sin^{-1}(x)}{x}$$0dv = \cot(t)$ $\ 含义 v = \ln\rs\s\s\n\t))$$\int_{0}^{1}\frac{\sin^{-1}(x)}{x}$$1= t\space\ln\rs\rs\s\s\s\s\s\s\s\s\s\s}2}$ $$$\int_{0}^{1}\frac{\sin^{-1}(x)}{x}$$4 从这里,我不知道如何继续下去.任何帮助/提示是感谢提前:)	integration,definite-integrals,trigonometric-integrals
A.321	通过Bézout来解决$ax+by=d$的方程,其中$d \neq \gcd(a,b)$	我想解决这个方程:$3x+4y=14$ 我向你介绍了我到目前为止所得到的:$\gcd(3,4)=1$ 不是$14$.我注意到:$3(6) + 4(-1) =14$所以使用Bezut:$3(6-4k) + 4(-1+3k) = 14 (1)$,其中$k$是整数.所以我们有$k>1/3$和$k<3/2$.所以$k = 1$.通过在$3x+4y=14$0方程中替换$k$我们得到:$3x+4y=14$1,这确实解决了方程.然而,我没有得到我的以前的解决方案$3x+4y=14$2,这也是正确的.我是否应用Bezut错误?或者我不应该找到我用来找到新解决方案,如果它们存在吗?我有$3x+4y=14$3解决方案,这就是它,或者我错过了什么?谢谢.	elementary-number-theory,solution-verification
A.322	如何计算三角数的总和?	现在我想计算三角数的总和.让我们定义$$a_n=\frac{n(n+1)}{2}$$ $$b_n=\sum_{x=1}^na_x$$ $$c_n=\sum_{x=1}^nb_x$$和我想要一个明确的公式的$c_n$. 经过一些研究,我找到了明确的公式的$b_n=\frac{n(n+1)(n+2)}{6}$. 看到$a_n$和$b_n$的模式,我认为$c_n$的明确公式将是$\frac{n(n+1)}{2}$0或$\frac{n(n+1)}{2}$1. 然后我试图插入这两个潜在方程,如果$\frac{n(n+1)}{2}$2,$\frac{n(n+1)}{2}$3,$\frac{n(n+1)}{2}$4,$\frac{n(n+1)}{2}$5. 因此我们可以肯定知道第二方程是错误的.	sequences-and-series,triangular-numbers
A.323	如何使用尤克利德算法在$(\mathbb{R} [x]/(x^4 + 1))^*$中找到$\overline{x^2 -x}$的逆向?	我已经尝试了很多的尤克利德算法,但我仍然无法弄清楚.你知道我如何使用尤克利德算法来找到$\overline{x^2 -x}$的逆向在$(\mathbb{R} [x]/(x^4 + 1))^*$?提前谢谢!	abstract-algebra,ring-theory,inverse,euclidean-algorithm
